step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
105,C660232446,4,F,28007,M840466850,28007,tech,809.55,1
105,C1626806996,4,M,28007,M1823072687,28007,transportation,41.37,0
105,C146553626,4,F,28007,M1823072687,28007,transportation,24.81,0
105,C1828909550,4,M,28007,M1823072687,28007,transportation,19.92,0
105,C333484923,4,M,28007,M1823072687,28007,transportation,5.2,0
105,C1400578246,4,M,28007,M1823072687,28007,transportation,40.47,0
105,C2043823425,4,F,28007,M1823072687,28007,transportation,25.57,0
105,C1771632349,4,M,28007,M1823072687,28007,transportation,76.49,0
105,C1487874353,4,M,28007,M1823072687,28007,transportation,19.99,0
105,C1679796651,4,M,28007,M1823072687,28007,transportation,54.31,0
105,C723171448,4,M,28007,M1823072687,28007,transportation,20.08,0
105,C638119430,4,F,28007,M1823072687,28007,transportation,21.78,0
105,C129566217,4,M,28007,M1053599405,28007,health,165.45,0
105,C968861433,4,F,28007,M1823072687,28007,transportation,33.52,0
105,C1971497679,4,M,28007,M1823072687,28007,transportation,31.13,0
105,C851731350,4,M,28007,M1823072687,28007,transportation,16.45,0
105,C1341517098,4,F,28007,M1823072687,28007,transportation,48.93,0
105,C1950237952,4,F,28007,M1823072687,28007,transportation,42.6,0
105,C591563666,4,M,28007,M1198415165,28007,wellnessandbeauty,83.51,0
105,C591563666,4,M,28007,M209847108,28007,wellnessandbeauty,78.9,0
105,C936435497,4,M,28007,M349281107,28007,fashion,19.87,0
105,C298468219,4,M,28007,M348934600,28007,transportation,4.71,0
105,C1547689237,4,F,28007,M1823072687,28007,transportation,2.19,0
105,C1860775846,4,F,28007,M855959430,28007,hyper,63.16,0
105,C99215049,4,M,28007,M1823072687,28007,transportation,36.83,0
105,C33256704,4,F,28007,M348934600,28007,transportation,35.08,0
105,C1990073844,4,M,28007,M348934600,28007,transportation,47.74,0
105,C111678629,4,M,28007,M1823072687,28007,transportation,69.25,0
105,C1019678929,4,F,28007,M348934600,28007,transportation,34.82,0
105,C186469824,4,F,28007,M348934600,28007,transportation,22.52,0
105,C1677624934,4,M,28007,M1823072687,28007,transportation,4.29,0
105,C1100361227,4,F,28007,M1823072687,28007,transportation,19.09,0
105,C93241312,4,M,28007,M348934600,28007,transportation,29.61,0
105,C278409847,4,F,28007,M348934600,28007,transportation,61.63,0
105,C1768220463,4,M,28007,M1823072687,28007,transportation,33.21,0
105,C75274383,4,M,28007,M1823072687,28007,transportation,9.62,0
105,C447373253,4,M,28007,M348934600,28007,transportation,6.36,0
105,C602544155,4,M,28007,M348934600,28007,transportation,46.31,0
105,C413242191,4,F,28007,M1823072687,28007,transportation,40.16,0
105,C530747890,4,F,28007,M348934600,28007,transportation,1.17,0
105,C1104967901,4,F,28007,M1823072687,28007,transportation,8.95,0
105,C257361511,4,M,28007,M85975013,28007,food,39.57,0
105,C938915039,4,F,28007,M85975013,28007,food,26.19,0
105,C1010589026,4,F,28007,M1823072687,28007,transportation,21.31,0
105,C1048694975,4,M,28007,M348934600,28007,transportation,37.54,0
105,C1906711479,4,F,28007,M1823072687,28007,transportation,29.45,0
105,C1930258744,4,M,28007,M348934600,28007,transportation,31.32,0
105,C967677653,4,F,28007,M85975013,28007,food,4.45,0
105,C1095821033,4,F,28007,M1823072687,28007,transportation,57.04,0
105,C1060018471,4,F,28007,M1823072687,28007,transportation,33.11,0
105,C531724764,4,F,28007,M1823072687,28007,transportation,16.2,0
105,C582173326,4,F,28007,M348934600,28007,transportation,8.71,0
105,C566598245,4,M,28007,M1823072687,28007,transportation,8.99,0
105,C249282739,4,M,28007,M1823072687,28007,transportation,33.67,0
105,C85945497,4,F,28007,M348934600,28007,transportation,21.34,0
