step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
178,C546957379,5,M,28007,M348934600,28007,transportation,35.5,0
178,C1613579866,5,M,28007,M1823072687,28007,transportation,57.01,0
178,C1133451243,5,M,28007,M1823072687,28007,transportation,18.16,0
178,C936786093,5,F,28007,M1823072687,28007,transportation,43.1,0
179,C1004109477,5,F,28007,M1823072687,28007,transportation,2.89,0
179,C1096642744,5,M,28007,M1823072687,28007,transportation,8.7,0
179,C785603838,5,M,28007,M1823072687,28007,transportation,44.02,0
179,C341886098,5,M,28007,M1823072687,28007,transportation,13.74,0
179,C521129957,5,M,28007,M1823072687,28007,transportation,49.79,0
179,C393216567,5,F,28007,M1823072687,28007,transportation,29.17,0
179,C1299496226,5,F,28007,M1823072687,28007,transportation,48.86,0
179,C1648492699,5,F,28007,M348934600,28007,transportation,15.2,0
179,C476313806,5,F,28007,M348934600,28007,transportation,60.25,0
179,C586511331,5,F,28007,M1823072687,28007,transportation,9.19,0
179,C1214964999,5,F,28007,M348934600,28007,transportation,43.14,0
179,C1641760998,5,F,28007,M1823072687,28007,transportation,15.21,0
179,C1199849921,5,M,28007,M1823072687,28007,transportation,15.21,0
179,C848293063,5,F,28007,M1823072687,28007,transportation,32.73,0
179,C1993791093,5,M,28007,M348934600,28007,transportation,26.06,0
179,C834963773,5,F,28007,M1823072687,28007,transportation,24.47,0
179,C759236361,5,M,28007,M348934600,28007,transportation,1.32,0
179,C169255115,5,M,28007,M348934600,28007,transportation,27.22,0
179,C232517457,5,F,28007,M1823072687,28007,transportation,24.87,0
179,C1254064510,5,F,28007,M1823072687,28007,transportation,10.32,0
179,C1909173090,5,F,28007,M348934600,28007,transportation,6.44,0
179,C1273885837,5,F,28007,M1823072687,28007,transportation,8.97,0
179,C2127479268,5,F,28007,M1823072687,28007,transportation,52.75,0
179,C1435043122,5,M,28007,M1823072687,28007,transportation,49.03,0
179,C1508025585,5,F,28007,M1823072687,28007,transportation,23.27,0
179,C644344959,5,M,28007,M1823072687,28007,transportation,2.75,0
179,C1163804561,5,F,28007,M348934600,28007,transportation,32.0,0
179,C1701338775,5,F,28007,M1823072687,28007,transportation,4.31,0
179,C1723242462,5,M,28007,M348934600,28007,transportation,2.03,0
179,C1506066038,5,M,28007,M85975013,28007,food,123.59,0
179,C1750362802,5,M,28007,M1823072687,28007,transportation,43.73,0
179,C1113166893,5,F,28007,M1823072687,28007,transportation,16.56,0
179,C819690995,5,F,28007,M1823072687,28007,transportation,11.89,0
179,C444370508,5,F,28007,M1823072687,28007,transportation,47.31,0
179,C1475486134,5,M,28007,M1823072687,28007,transportation,6.65,0
179,C1728997564,5,F,28007,M348934600,28007,transportation,61.64,0
179,C777863522,5,F,28007,M1823072687,28007,transportation,3.5,0
179,C24198147,5,M,28007,M855959430,28007,hyper,20.66,0
179,C757503768,5,M,28007,M1535107174,28007,wellnessandbeauty,59.55,0
179,C1642374729,5,F,28007,M1823072687,28007,transportation,12.86,0
179,C1170049298,5,F,28007,M1823072687,28007,transportation,48.79,0
179,C1017941602,5,M,28007,M2122776122,28007,home,1132.01,1
179,C1940215857,5,M,28007,M85975013,28007,food,91.91,0
179,C1484573422,5,M,28007,M348934600,28007,transportation,28.27,0
179,C764316727,5,F,28007,M1823072687,28007,transportation,21.4,0
179,C2112751068,5,F,28007,M151143676,28007,barsandrestaurants,20.82,0
179,C696720817,5,F,28007,M1823072687,28007,transportation,19.67,0
179,C944634193,5,F,28007,M1823072687,28007,transportation,38.72,0
179,C928479694,5,M,28007,M348934600,28007,transportation,17.54,0
179,C1501156188,5,F,28007,M1823072687,28007,transportation,15.66,0
179,C684162308,5,F,28007,M1823072687,28007,transportation,20.08,0
179,C1943207086,5,F,28007,M1823072687,28007,transportation,60.08,0
179,C668289079,5,F,28007,M85975013,28007,food,74.99,0
179,C1729635847,5,F,28007,M1823072687,28007,transportation,10.82,0
179,C1931900243,5,F,28007,M1823072687,28007,transportation,11.18,0
179,C898690183,5,F,28007,M1823072687,28007,transportation,25.05,0
179,C869565327,5,F,28007,M1823072687,28007,transportation,22.89,0
179,C347453747,5,F,28007,M1823072687,28007,transportation,0.34,0
179,C1506293914,5,M,28007,M1823072687,28007,transportation,35.01,0
179,C1890779401,5,F,28007,M1823072687,28007,transportation,16.68,0
179,C1602614455,5,M,28007,M1823072687,28007,transportation,31.48,0
179,C432449092,5,M,28007,M1823072687,28007,transportation,17.57,0
179,C1496962993,5,F,28007,M348934600,28007,transportation,32.28,0
179,C655866157,5,M,28007,M348934600,28007,transportation,5.81,0
179,C936786093,5,F,28007,M1823072687,28007,transportation,21.35,0
179,C1971736578,5,F,28007,M1823072687,28007,transportation,27.66,0
179,C1014313887,5,F,28007,M1823072687,28007,transportation,26.84,0
179,C994739890,5,M,28007,M1823072687,28007,transportation,3.27,0
179,C1414374774,5,M,28007,M348934600,28007,transportation,55.07,0
179,C1584366693,5,F,28007,M1823072687,28007,transportation,8.22,0
179,C299068475,5,F,28007,M1823072687,28007,transportation,57.1,0
179,C1704116821,5,M,28007,M1823072687,28007,transportation,33.86,0
179,C1651395634,5,M,28007,M1823072687,28007,transportation,20.01,0
179,C985141335,5,F,28007,M1823072687,28007,transportation,17.43,0
179,C967109509,5,M,28007,M1823072687,28007,transportation,20.98,0
179,C747175090,5,F,28007,M1823072687,28007,transportation,24.78,0
179,C1263461120,5,M,28007,M1823072687,28007,transportation,44.98,0
179,C1726895756,5,M,28007,M348934600,28007,transportation,12.36,0
179,C1869757503,5,F,28007,M85975013,28007,food,40.2,0
179,C327430270,5,F,28007,M348934600,28007,transportation,12.43,0
179,C255292461,5,F,28007,M1823072687,28007,transportation,6.0,0
179,C1803364571,5,M,28007,M348934600,28007,transportation,36.26,0
179,C1803364571,5,M,28007,M1823072687,28007,transportation,17.91,0
179,C917831365,5,F,28007,M1823072687,28007,transportation,7.7,0
179,C587016440,5,M,28007,M1823072687,28007,transportation,26.54,0
179,C1484585237,5,M,28007,M1823072687,28007,transportation,6.36,0
179,C1580753738,5,M,28007,M348934600,28007,transportation,24.72,0
179,C1179833140,5,M,28007,M1823072687,28007,transportation,11.62,0
179,C1238185596,5,M,28007,M1823072687,28007,transportation,47.97,0
179,C1440310601,5,F,28007,M1823072687,28007,transportation,28.18,0
179,C19820082,5,F,28007,M1053599405,28007,health,17.97,0
179,C19820082,5,F,28007,M1913465890,28007,health,189.41,0
179,C1530773220,5,F,28007,M1823072687,28007,transportation,18.99,0
179,C1698214137,5,F,28007,M1823072687,28007,transportation,74.04,0
179,C47652503,5,F,28007,M1823072687,28007,transportation,55.62,0
179,C1245363669,5,F,28007,M1823072687,28007,transportation,46.16,0
179,C592679392,5,M,28007,M1823072687,28007,transportation,23.31,0
179,C1816813783,5,F,28007,M1823072687,28007,transportation,5.95,0
179,C1476138873,5,F,28007,M1823072687,28007,transportation,38.42,0
179,C155412783,5,F,28007,M1823072687,28007,transportation,18.82,0
179,C1133451243,5,M,28007,M1823072687,28007,transportation,19.85,0
179,C1366869967,5,M,28007,M348934600,28007,transportation,31.42,0
179,C405614551,5,F,28007,M1823072687,28007,transportation,14.73,0
179,C381528901,5,M,28007,M1823072687,28007,transportation,23.77,0
179,C1622587363,5,M,28007,M1823072687,28007,transportation,26.94,0
179,C697242067,5,M,28007,M1823072687,28007,transportation,47.68,0
179,C1562537029,5,F,28007,M1823072687,28007,transportation,3.12,0
179,C2132916640,5,M,28007,M1823072687,28007,transportation,8.47,0
179,C631654729,5,F,28007,M1823072687,28007,transportation,5.23,0
179,C1817842389,5,M,28007,M1823072687,28007,transportation,53.14,0
179,C652253057,5,M,28007,M1823072687,28007,transportation,18.38,0
179,C677660361,5,M,28007,M1823072687,28007,transportation,35.2,0
179,C795132749,5,F,28007,M1823072687,28007,transportation,42.02,0
179,C1461183154,5,F,28007,M1823072687,28007,transportation,82.49,0
179,C1750835738,5,F,28007,M1823072687,28007,transportation,54.64,0
179,C546697817,5,F,28007,M1823072687,28007,transportation,30.86,0
179,C2131498052,5,M,28007,M1823072687,28007,transportation,25.94,0
179,C1379018843,5,M,28007,M1823072687,28007,transportation,13.77,0
179,C1862169273,5,F,28007,M1823072687,28007,transportation,4.89,0
179,C469059843,5,F,28007,M1823072687,28007,transportation,17.46,0
179,C1190687128,5,M,28007,M1823072687,28007,transportation,41.58,0
179,C1988407051,5,M,28007,M1823072687,28007,transportation,40.98,0
179,C1932334304,5,F,28007,M1823072687,28007,transportation,51.94,0
179,C995844287,5,F,28007,M1053599405,28007,health,189.85,0
179,C418638324,5,F,28007,M1053599405,28007,health,78.52,0
179,C2005093875,5,F,28007,M348934600,28007,transportation,45.66,0
179,C172921013,5,M,28007,M1823072687,28007,transportation,35.63,0
179,C2109575612,5,M,28007,M1053599405,28007,health,123.87,0
179,C2109575612,5,M,28007,M1913465890,28007,health,6.76,0
179,C143836998,5,F,28007,M1823072687,28007,transportation,30.37,0
179,C1234264195,5,F,28007,M1823072687,28007,transportation,65.34,0
179,C1273564839,5,F,28007,M348934600,28007,transportation,13.13,0
179,C1543709139,5,M,28007,M1823072687,28007,transportation,55.05,0
179,C2115574807,5,F,28007,M348934600,28007,transportation,18.8,0
179,C285513182,5,M,28007,M1823072687,28007,transportation,27.3,0
179,C2052617893,5,F,28007,M1823072687,28007,transportation,37.21,0
179,C1648096390,5,M,28007,M348934600,28007,transportation,20.32,0
179,C1149495561,5,F,28007,M1823072687,28007,transportation,47.25,0
179,C1274818444,5,F,28007,M348934600,28007,transportation,16.42,0
179,C1703319891,5,F,28007,M1823072687,28007,transportation,9.52,0
179,C987955759,5,F,28007,M1823072687,28007,transportation,9.14,0
179,C1171622243,5,M,28007,M1823072687,28007,transportation,35.88,0
