step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
14,C1257820473,3,M,28007,M348934600,28007,transportation,0.51,0
14,C1369559766,3,M,28007,M348934600,28007,transportation,34.52,0
14,C830053540,3,F,28007,M348934600,28007,transportation,25.65,0
14,C1419246450,3,M,28007,M85975013,28007,food,65.43,0
14,C1587738251,3,F,28007,M1823072687,28007,transportation,72.11,0
14,C662836745,3,M,28007,M855959430,28007,hyper,12.78,0
14,C868061193,3,F,28007,M151143676,28007,barsandrestaurants,60.15,0
14,C896561469,3,M,28007,M348934600,28007,transportation,44.57,0
14,C665566426,3,F,28007,M85975013,28007,food,70.75,0
14,C1067734462,3,F,28007,M348934600,28007,transportation,5.87,0
14,C2096265838,3,M,28007,M348934600,28007,transportation,2.47,0
14,C834739424,3,F,28007,M1946091778,28007,wellnessandbeauty,125.37,0
14,C879949041,3,F,28007,M348934600,28007,transportation,18.3,0
14,C993027768,3,F,28007,M348934600,28007,transportation,8.86,0
14,C911735174,3,M,28007,M1823072687,28007,transportation,39.1,0
14,C1452354279,3,M,28007,M1823072687,28007,transportation,2.49,0
14,C2084267589,3,F,28007,M1823072687,28007,transportation,23.85,0
14,C130295904,3,F,28007,M348934600,28007,transportation,7.51,0
14,C1296664552,3,M,28007,M348934600,28007,transportation,45.12,0
14,C1791903269,3,F,28007,M348934600,28007,transportation,37.02,0
14,C657290155,3,M,28007,M348934600,28007,transportation,23.24,0
14,C1151051721,3,M,28007,M1823072687,28007,transportation,7.0,0
14,C69477057,3,M,28007,M348934600,28007,transportation,6.26,0
14,C1407767965,3,F,28007,M1823072687,28007,transportation,28.53,0
14,C827822455,3,M,28007,M348934600,28007,transportation,5.29,0
14,C194016923,3,F,28007,M348934600,28007,transportation,7.39,0
14,C911364935,3,M,28007,M348934600,28007,transportation,6.44,0
14,C1229114783,3,F,28007,M348934600,28007,transportation,14.59,0
14,C1457264318,3,F,28007,M1823072687,28007,transportation,32.84,0
14,C1556425826,3,M,28007,M348934600,28007,transportation,42.15,0
14,C1187799344,3,M,28007,M348934600,28007,transportation,0.04,0
14,C320437746,3,F,28007,M348934600,28007,transportation,14.3,0
14,C746862122,3,M,28007,M348934600,28007,transportation,9.25,0
14,C1075787773,3,M,28007,M1823072687,28007,transportation,19.4,0
14,C1852091130,3,F,28007,M348934600,28007,transportation,39.29,0
14,C1087943403,3,M,28007,M1823072687,28007,transportation,44.06,0
14,C908646797,3,M,28007,M480139044,28007,health,51.36,0
14,C1943367280,3,F,28007,M1823072687,28007,transportation,41.47,0
14,C1178005728,3,F,28007,M1823072687,28007,transportation,17.6,0
14,C893911190,3,M,28007,M1946091778,28007,wellnessandbeauty,90.47,0
14,C1992960127,3,F,28007,M348934600,28007,transportation,55.06,0
14,C956954767,3,F,28007,M348934600,28007,transportation,8.35,0
14,C1885091211,3,F,28007,M348934600,28007,transportation,25.67,0
14,C480961011,3,M,28007,M1823072687,28007,transportation,5.58,0
14,C2110878299,3,F,28007,M2122776122,28007,home,7.4,0
14,C1818893825,3,M,28007,M547558035,28007,fashion,34.53,0
14,C900612785,3,M,28007,M1823072687,28007,transportation,25.89,0
14,C927696302,3,F,28007,M348934600,28007,transportation,18.73,0
14,C1054818236,3,M,28007,M1823072687,28007,transportation,33.15,0
