step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
126,C1791750813,3,F,28007,M348934600,28007,transportation,28.75,0
126,C1174735331,3,F,28007,M348934600,28007,transportation,3.34,0
126,C1333401746,3,F,28007,M348934600,28007,transportation,51.01,0
126,C1575272013,3,F,28007,M1823072687,28007,transportation,18.12,0
126,C2020967123,3,M,28007,M348934600,28007,transportation,33.43,0
126,C701909142,3,F,28007,M1823072687,28007,transportation,4.78,0
126,C413843100,3,F,28007,M1823072687,28007,transportation,23.1,0
126,C359698649,3,F,28007,M1946091778,28007,wellnessandbeauty,18.67,0
126,C1499701993,3,M,28007,M1823072687,28007,transportation,10.36,0
126,C634714812,3,M,28007,M348934600,28007,transportation,11.79,0
126,C972314568,3,F,28007,M348934600,28007,transportation,34.03,0
126,C108266856,3,F,28007,M348934600,28007,transportation,53.13,0
126,C2103685620,3,F,28007,M1823072687,28007,transportation,27.26,0
126,C102256008,3,M,28007,M85975013,28007,food,91.62,0
126,C1420603517,3,M,28007,M1053599405,28007,health,301.65,0
126,C1008918174,3,F,28007,M1823072687,28007,transportation,14.25,0
126,C1990714179,3,M,28007,M348934600,28007,transportation,13.06,0
126,C1753498738,3,F,28007,M1823072687,28007,transportation,4.05,0
126,C1261640227,3,M,28007,M1946091778,28007,wellnessandbeauty,90.0,0
126,C1335108214,3,M,28007,M348934600,28007,transportation,43.16,0
126,C357634845,3,M,28007,M1823072687,28007,transportation,41.19,0
126,C1257820473,3,M,28007,M348934600,28007,transportation,42.18,0
126,C811312110,3,F,28007,M1823072687,28007,transportation,5.75,0
126,C1801270098,3,M,28007,M348934600,28007,transportation,6.95,0
126,C1133298590,3,M,28007,M1823072687,28007,transportation,9.73,0
126,C694265356,3,F,28007,M1823072687,28007,transportation,34.94,0
126,C1187730955,3,M,28007,M348934600,28007,transportation,25.62,0
126,C896561469,3,M,28007,M1823072687,28007,transportation,17.74,0
126,C390271010,3,F,28007,M50039827,28007,health,729.29,1
126,C1166337448,3,F,28007,M1946091778,28007,wellnessandbeauty,60.16,0
126,C1002658784,3,M,28007,M348934600,28007,transportation,46.89,0
126,C1275741147,3,F,28007,M1823072687,28007,transportation,5.89,0
126,C1982656265,3,M,28007,M1823072687,28007,transportation,22.02,0
126,C1885919902,3,F,28007,M1823072687,28007,transportation,37.87,0
126,C1735092211,3,F,28007,M348934600,28007,transportation,33.3,0
126,C106931168,3,F,28007,M348934600,28007,transportation,24.96,0
126,C172707110,3,F,28007,M1823072687,28007,transportation,14.17,0
126,C341292164,3,F,28007,M1823072687,28007,transportation,34.06,0
126,C490238464,3,M,28007,M1823072687,28007,transportation,49.92,0
126,C1359606474,3,F,28007,M1823072687,28007,transportation,38.83,0
126,C996804095,3,M,28007,M1823072687,28007,transportation,6.72,0
126,C459595150,3,M,28007,M1823072687,28007,transportation,33.47,0
126,C346428597,3,M,28007,M1823072687,28007,transportation,9.96,0
126,C995235283,3,F,28007,M348934600,28007,transportation,46.94,0
126,C407368472,3,M,28007,M348934600,28007,transportation,10.46,0
126,C1631930247,3,M,28007,M1053599405,28007,health,126.81,0
126,C1631930247,3,M,28007,M1913465890,28007,health,236.62,0
126,C820456300,3,M,28007,M1823072687,28007,transportation,59.51,0
126,C53785803,3,M,28007,M1823072687,28007,transportation,62.41,0
126,C1063753312,3,F,28007,M1823072687,28007,transportation,31.4,0
126,C1977646698,3,F,28007,M348934600,28007,transportation,30.42,0
126,C790593937,3,F,28007,M348934600,28007,transportation,10.55,0
126,C1558803570,3,F,28007,M1823072687,28007,transportation,12.45,0
126,C805469502,3,M,28007,M1823072687,28007,transportation,4.4,0
126,C2115344024,3,M,28007,M1823072687,28007,transportation,61.38,0
126,C1468001998,3,F,28007,M1823072687,28007,transportation,0.18,0
126,C861479162,3,F,28007,M1823072687,28007,transportation,46.08,0
126,C1556534733,3,F,28007,M1823072687,28007,transportation,37.73,0
126,C648063518,3,M,28007,M1600850729,28007,fashion,34.0,0
126,C99017559,3,M,28007,M1823072687,28007,transportation,11.83,0
126,C1033416330,3,M,28007,M348934600,28007,transportation,19.07,0
126,C1033416330,3,M,28007,M1823072687,28007,transportation,34.74,0
126,C207576555,3,F,28007,M348934600,28007,transportation,45.87,0
126,C207576555,3,F,28007,M1823072687,28007,transportation,3.93,0
126,C1187702596,3,M,28007,M1823072687,28007,transportation,33.09,0
126,C56852547,3,F,28007,M348934600,28007,transportation,39.07,0
126,C1978250683,3,F,28007,M1823072687,28007,transportation,25.3,0
126,C798268011,3,F,28007,M1823072687,28007,transportation,19.3,0
126,C1216409727,3,F,28007,M1823072687,28007,transportation,10.95,0
126,C965801920,3,F,28007,M348934600,28007,transportation,44.67,0
126,C55178455,3,M,28007,M1823072687,28007,transportation,14.4,0
126,C1129265408,3,F,28007,M85975013,28007,food,3.44,0
126,C835705223,3,F,28007,M1823072687,28007,transportation,34.45,0
126,C417650106,3,M,28007,M348934600,28007,transportation,19.94,0
126,C815064001,3,M,28007,M348934600,28007,transportation,77.19,0
126,C1807765388,3,F,28007,M1053599405,28007,health,100.79,0
126,C1059534096,3,M,28007,M348934600,28007,transportation,34.62,0
126,C52299933,3,M,28007,M1823072687,28007,transportation,47.81,0
126,C635222317,3,F,28007,M1823072687,28007,transportation,39.24,0
126,C208514238,3,M,28007,M1823072687,28007,transportation,34.34,0
126,C779872024,3,M,28007,M348934600,28007,transportation,18.84,0
126,C1683471006,3,F,28007,M1823072687,28007,transportation,57.32,0
126,C581581060,3,F,28007,M348934600,28007,transportation,26.89,0
126,C396866523,3,F,28007,M1823072687,28007,transportation,67.46,0
126,C927696302,3,F,28007,M151143676,28007,barsandrestaurants,6.48,0
126,C1273692645,3,M,28007,M85975013,28007,food,51.29,0
126,C763253161,3,F,28007,M1823072687,28007,transportation,12.31,0
126,C1349086787,3,M,28007,M348934600,28007,transportation,23.74,0
126,C168579211,3,F,28007,M1823072687,28007,transportation,11.79,0
126,C1505370540,3,F,28007,M1823072687,28007,transportation,15.32,0
126,C245908628,3,M,28007,M348934600,28007,transportation,53.67,0
126,C615281750,3,F,28007,M348934600,28007,transportation,20.95,0
126,C1839662768,3,F,28007,M1823072687,28007,transportation,6.52,0
126,C1586862598,3,M,28007,M348934600,28007,transportation,18.14,0
126,C1667929755,3,F,28007,M1823072687,28007,transportation,9.96,0
126,C961515074,3,M,28007,M348934600,28007,transportation,23.79,0
126,C836424975,3,M,28007,M348934600,28007,transportation,23.15,0
126,C220904895,3,M,28007,M1823072687,28007,transportation,51.27,0
126,C1612487865,3,M,28007,M348934600,28007,transportation,4.39,0
126,C911364935,3,M,28007,M348934600,28007,transportation,19.46,0
126,C911364935,3,M,28007,M1823072687,28007,transportation,21.64,0
126,C380564257,3,F,28007,M1823072687,28007,transportation,29.97,0
126,C1432825682,3,M,28007,M1823072687,28007,transportation,22.54,0
126,C848308923,3,M,28007,M348934600,28007,transportation,33.37,0
126,C334817037,3,M,28007,M85975013,28007,food,4.05,0
126,C1349321790,3,F,28007,M1823072687,28007,transportation,13.7,0
126,C1644158733,3,M,28007,M1823072687,28007,transportation,6.44,0
126,C1761085759,3,F,28007,M1823072687,28007,transportation,58.82,0
126,C1032715879,3,F,28007,M348934600,28007,transportation,0.02,0
126,C185820405,3,M,28007,M1823072687,28007,transportation,15.85,0
126,C194016923,3,F,28007,M348934600,28007,transportation,18.04,0
126,C260437492,3,F,28007,M1823072687,28007,transportation,10.18,0
126,C792341594,3,M,28007,M1823072687,28007,transportation,6.3,0
126,C1784755412,3,F,28007,M348934600,28007,transportation,3.73,0
126,C1784755412,3,F,28007,M1823072687,28007,transportation,48.21,0
126,C532292379,3,M,28007,M1823072687,28007,transportation,42.84,0
126,C886146370,3,F,28007,M1823072687,28007,transportation,49.87,0
126,C1647495093,3,M,28007,M1823072687,28007,transportation,1.67,0
126,C1767734624,3,F,28007,M85975013,28007,food,19.39,0
126,C407219337,3,M,28007,M1823072687,28007,transportation,32.85,0
126,C951689990,3,F,28007,M1823072687,28007,transportation,28.35,0
126,C941334726,3,F,28007,M1823072687,28007,transportation,22.41,0
126,C1222389110,3,M,28007,M85975013,28007,food,31.04,0
126,C2096265838,3,M,28007,M1823072687,28007,transportation,23.56,0
126,C1732609230,3,F,28007,M1823072687,28007,transportation,8.87,0
126,C609452246,3,F,28007,M1823072687,28007,transportation,27.1,0
126,C1178005728,3,F,28007,M348934600,28007,transportation,57.03,0
126,C1535613790,3,M,28007,M480139044,28007,health,50.22,0
126,C550190826,3,F,28007,M1823072687,28007,transportation,3.27,0
126,C96868586,3,M,28007,M151143676,28007,barsandrestaurants,56.29,0
126,C262282046,3,F,28007,M1823072687,28007,transportation,15.91,0
126,C1936855292,3,F,28007,M1823072687,28007,transportation,18.75,0
126,C939735585,3,F,28007,M348934600,28007,transportation,5.79,0
126,C74848504,3,F,28007,M1823072687,28007,transportation,2.99,0
126,C21207783,3,F,28007,M348934600,28007,transportation,31.0,0
126,C1949469724,3,F,28007,M1823072687,28007,transportation,13.02,0
126,C574289698,3,M,28007,M1823072687,28007,transportation,30.96,0
126,C339075311,3,F,28007,M348934600,28007,transportation,24.75,0
126,C1294166760,3,M,28007,M1823072687,28007,transportation,51.51,0
126,C1083375349,3,F,28007,M1823072687,28007,transportation,11.95,0
126,C725094717,3,F,28007,M209847108,28007,wellnessandbeauty,137.38,0
126,C725094717,3,F,28007,M78078399,28007,wellnessandbeauty,92.98,0
126,C393339341,3,M,28007,M1823072687,28007,transportation,2.99,0
126,C832611882,3,M,28007,M1823072687,28007,transportation,0.89,0
126,C1486017704,3,F,28007,M348934600,28007,transportation,5.77,0
126,C686669439,3,F,28007,M1823072687,28007,transportation,33.67,0
126,C71120756,3,M,28007,M1823072687,28007,transportation,32.38,0
126,C841817769,3,F,28007,M1823072687,28007,transportation,12.54,0
126,C1202775726,3,F,28007,M1823072687,28007,transportation,21.25,0
126,C67418210,3,M,28007,M1823072687,28007,transportation,25.04,0
126,C1955375790,3,M,28007,M348934600,28007,transportation,13.42,0
126,C529135239,3,M,28007,M348934600,28007,transportation,3.21,0
126,C1812702959,3,F,28007,M348934600,28007,transportation,12.19,0
126,C481108455,3,M,28007,M1823072687,28007,transportation,29.63,0
126,C747590731,3,F,28007,M348934600,28007,transportation,51.54,0
126,C732095806,3,M,28007,M1823072687,28007,transportation,23.77,0
126,C893911190,3,M,28007,M348934600,28007,transportation,8.55,0
126,C893911190,3,M,28007,M1823072687,28007,transportation,2.5,0
126,C548427290,3,M,28007,M1053599405,28007,health,41.77,0
126,C1965496749,3,F,28007,M1823072687,28007,transportation,54.51,0
126,C483009385,3,F,28007,M1823072687,28007,transportation,27.14,0
126,C1400397779,3,M,28007,M1823072687,28007,transportation,9.81,0
126,C344259725,3,M,28007,M348934600,28007,transportation,37.4,0
126,C1736027541,3,F,28007,M1823072687,28007,transportation,25.31,0
126,C993027768,3,F,28007,M348934600,28007,transportation,20.16,0
126,C858011639,3,M,28007,M348934600,28007,transportation,34.67,0
126,C69317479,3,F,28007,M1823072687,28007,transportation,24.14,0
126,C1818893825,3,M,28007,M1823072687,28007,transportation,47.86,0
126,C911735174,3,M,28007,M348934600,28007,transportation,62.34,0
126,C1866572071,3,F,28007,M348934600,28007,transportation,7.24,0
126,C1512732275,3,F,28007,M1823072687,28007,transportation,2.73,0
126,C1075692577,3,M,28007,M1823072687,28007,transportation,26.18,0
126,C1392385769,3,M,28007,M348934600,28007,transportation,57.87,0
126,C1158875335,3,M,28007,M348934600,28007,transportation,19.54,0
126,C1926972512,3,F,28007,M1823072687,28007,transportation,5.43,0
126,C1903765775,3,M,28007,M1823072687,28007,transportation,21.19,0
126,C58668191,3,F,28007,M348934600,28007,transportation,57.83,0
126,C1415168453,3,F,28007,M1823072687,28007,transportation,27.23,0
126,C1960578141,3,F,28007,M1823072687,28007,transportation,4.49,0
126,C1461774305,3,F,28007,M1823072687,28007,transportation,34.92,0
126,C743791359,3,F,28007,M1823072687,28007,transportation,45.44,0
126,C908718101,3,F,28007,M85975013,28007,food,43.56,0
126,C256152889,3,M,28007,M348934600,28007,transportation,4.73,0
126,C186516178,3,F,28007,M348934600,28007,transportation,52.32,0
126,C343512101,3,M,28007,M1823072687,28007,transportation,27.79,0
126,C1158738757,3,M,28007,M1823072687,28007,transportation,17.87,0
126,C1717543260,3,M,28007,M1823072687,28007,transportation,10.96,0
126,C1070471979,3,M,28007,M1823072687,28007,transportation,40.11,0
126,C1642006830,3,F,28007,M348934600,28007,transportation,45.12,0
126,C1991822900,3,F,28007,M1823072687,28007,transportation,54.7,0
126,C1943367280,3,F,28007,M1823072687,28007,transportation,27.49,0
126,C1992185297,3,F,28007,M1823072687,28007,transportation,32.85,0
126,C954636025,3,M,28007,M349281107,28007,fashion,3.84,0
126,C1645168081,3,F,28007,M348934600,28007,transportation,20.66,0
126,C745099746,3,F,28007,M1823072687,28007,transportation,31.26,0
126,C987677028,3,M,28007,M348934600,28007,transportation,6.01,0
126,C311783581,3,M,28007,M348934600,28007,transportation,18.61,0
126,C311783581,3,M,28007,M1823072687,28007,transportation,9.6,0
126,C10263180,3,F,28007,M1823072687,28007,transportation,41.45,0
126,C1319350044,3,M,28007,M348934600,28007,transportation,14.47,0
126,C1456029725,3,M,28007,M348934600,28007,transportation,0.45,0
126,C2088631865,3,F,28007,M1823072687,28007,transportation,39.33,0
126,C1178726445,3,F,28007,M1823072687,28007,transportation,18.13,0
126,C1388726904,3,F,28007,M1823072687,28007,transportation,7.68,0
126,C579648989,3,F,28007,M1823072687,28007,transportation,7.67,0
126,C342410301,3,F,28007,M348934600,28007,transportation,18.64,0
126,C896887653,3,M,28007,M348934600,28007,transportation,20.28,0
126,C338456981,3,M,28007,M348934600,28007,transportation,57.44,0
126,C338456981,3,M,28007,M1823072687,28007,transportation,7.55,0
126,C284165615,3,F,28007,M85975013,28007,food,41.7,0
126,C764048448,3,M,28007,M85975013,28007,food,42.79,0
126,C662015024,3,M,28007,M348934600,28007,transportation,26.19,0
126,C968819483,3,F,28007,M1823072687,28007,transportation,14.11,0
126,C1648543319,3,F,28007,M348934600,28007,transportation,6.16,0
126,C288684762,3,M,28007,M85975013,28007,food,22.2,0
126,C1897566795,3,F,28007,M348934600,28007,transportation,22.21,0
126,C1512353179,3,F,28007,M1823072687,28007,transportation,28.93,0
126,C1453275851,3,F,28007,M348934600,28007,transportation,17.22,0
126,C1941625566,3,F,28007,M1823072687,28007,transportation,8.05,0
126,C382789952,3,M,28007,M1053599405,28007,health,51.07,0
126,C382789952,3,M,28007,M1913465890,28007,health,188.83,0
126,C2055156879,3,F,28007,M1823072687,28007,transportation,27.23,0
126,C1551572984,3,M,28007,M1823072687,28007,transportation,41.17,0
126,C481253497,3,F,28007,M348934600,28007,transportation,41.61,0
126,C3977999,3,M,28007,M1823072687,28007,transportation,14.72,0
126,C1072166767,3,F,28007,M1946091778,28007,wellnessandbeauty,20.45,0
126,C1242643189,3,F,28007,M1823072687,28007,transportation,42.67,0
126,C1603928569,3,F,28007,M1823072687,28007,transportation,46.35,0
126,C1797237747,3,M,28007,M1823072687,28007,transportation,38.52,0
126,C1476491893,3,F,28007,M1823072687,28007,transportation,25.62,0
126,C546927133,3,M,28007,M1823072687,28007,transportation,1.2,0
126,C801383032,3,M,28007,M1823072687,28007,transportation,23.07,0
126,C2081591507,3,F,28007,M1823072687,28007,transportation,39.79,0
127,C47376492,3,M,28007,M1823072687,28007,transportation,27.18,0
127,C1735092211,3,F,28007,M348934600,28007,transportation,26.44,0
127,C1945520078,3,F,28007,M1053599405,28007,health,154.93,0
127,C732095806,3,M,28007,M1823072687,28007,transportation,37.91,0
127,C402758720,3,F,28007,M348934600,28007,transportation,31.61,0
127,C1474428806,3,F,28007,M349281107,28007,fashion,29.94,0
127,C1474428806,3,F,28007,M1600850729,28007,fashion,30.66,0
127,C1145304322,3,F,28007,M348934600,28007,transportation,22.31,0
127,C879949041,3,F,28007,M1823072687,28007,transportation,9.34,0
127,C359698649,3,F,28007,M348934600,28007,transportation,59.97,0
127,C359698649,3,F,28007,M1823072687,28007,transportation,39.47,0
127,C560478089,3,F,28007,M348934600,28007,transportation,27.05,0
127,C924804429,3,M,28007,M1823072687,28007,transportation,38.89,0
127,C1560893361,3,M,28007,M1823072687,28007,transportation,8.98,0
127,C117112395,3,F,28007,M1823072687,28007,transportation,9.79,0
127,C825739161,3,F,28007,M1823072687,28007,transportation,58.73,0
127,C896887653,3,M,28007,M348934600,28007,transportation,7.83,0
127,C1965496749,3,F,28007,M1823072687,28007,transportation,45.78,0
127,C1572595935,3,M,28007,M1823072687,28007,transportation,23.44,0
127,C604267980,3,F,28007,M1823072687,28007,transportation,3.53,0
127,C1791750813,3,F,28007,M348934600,28007,transportation,13.28,0
127,C555482626,3,F,28007,M85975013,28007,food,39.33,0
127,C338406777,3,F,28007,M1823072687,28007,transportation,54.42,0
127,C351252839,3,F,28007,M1823072687,28007,transportation,16.1,0
127,C483009385,3,F,28007,M1823072687,28007,transportation,3.57,0
127,C1269288419,3,M,28007,M348934600,28007,transportation,0.63,0
127,C1732609230,3,F,28007,M85975013,28007,food,28.58,0
127,C495124555,3,F,28007,M348934600,28007,transportation,6.64,0
127,C1063753312,3,F,28007,M1823072687,28007,transportation,8.15,0
127,C1337923906,3,F,28007,M85975013,28007,food,18.52,0
127,C447509116,3,M,28007,M348934600,28007,transportation,8.41,0
127,C885081673,3,M,28007,M348934600,28007,transportation,11.53,0
127,C623601481,3,M,28007,M1823072687,28007,transportation,24.78,0
