step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
0,C1180570487,6,F,28007,M1823072687,28007,transportation,45.92,0
0,C579037870,6,M,28007,M348934600,28007,transportation,21.6,0
0,C1569939854,6,F,28007,M348934600,28007,transportation,50.31,0
0,C131559770,6,F,28007,M348934600,28007,transportation,51.99,0
0,C120661238,6,M,28007,M348934600,28007,transportation,8.14,0
0,C83086349,6,M,28007,M1823072687,28007,transportation,14.2,0
0,C2006367089,6,F,28007,M1823072687,28007,transportation,2.06,0
0,C2092526272,6,F,28007,M840466850,28007,tech,163.56,0
0,C142251484,6,M,28007,M348934600,28007,transportation,44.22,0
0,C1050458046,6,M,28007,M348934600,28007,transportation,8.6,0
0,C954150626,6,F,28007,M348934600,28007,transportation,16.78,0
0,C1353776547,6,M,28007,M857378720,28007,hotelservices,49.0,0
0,C757950779,6,M,28007,M348934600,28007,transportation,36.68,0
0,C253956131,6,M,28007,M1535107174,28007,wellnessandbeauty,37.43,0
0,C227186054,6,F,28007,M348934600,28007,transportation,46.19,0
0,C1902104464,6,F,28007,M348934600,28007,transportation,44.51,0
0,C286580355,6,M,28007,M348934600,28007,transportation,18.53,0
0,C529768403,6,F,28007,M348934600,28007,transportation,6.28,0
0,C612357573,6,M,28007,M348934600,28007,transportation,2.53,0
0,C1352750459,6,M,28007,M348934600,28007,transportation,11.76,0
0,C1591441443,6,M,28007,M85975013,28007,food,19.05,0
0,C57136184,6,F,28007,M348934600,28007,transportation,15.99,0
0,C1615671416,6,F,28007,M348934600,28007,transportation,17.74,0
0,C1078619612,6,F,28007,M348934600,28007,transportation,8.59,0
0,C1611113200,6,M,28007,M348934600,28007,transportation,15.35,0
0,C913863966,6,M,28007,M348934600,28007,transportation,25.74,0
0,C2119675022,6,F,28007,M348934600,28007,transportation,36.92,0
0,C563092648,6,F,28007,M1053599405,28007,health,113.52,0
0,C460218551,6,M,28007,M348934600,28007,transportation,18.07,0
0,C1167781928,6,M,28007,M348934600,28007,transportation,24.95,0
0,C1045652139,6,M,28007,M348934600,28007,transportation,71.06,0
0,C1127983201,6,F,28007,M348934600,28007,transportation,8.19,0
0,C719449879,6,F,28007,M1823072687,28007,transportation,63.95,0
0,C464042268,6,F,28007,M1823072687,28007,transportation,26.87,0
0,C1135867657,6,M,28007,M1823072687,28007,transportation,102.34,0
0,C790395954,6,F,28007,M348934600,28007,transportation,55.14,0
0,C1552608695,6,F,28007,M85975013,28007,food,87.08,0
0,C1821582093,6,F,28007,M348934600,28007,transportation,52.11,0
0,C461669469,6,F,28007,M348934600,28007,transportation,15.87,0
0,C295271306,6,F,28007,M1823072687,28007,transportation,17.32,0
0,C1962137244,6,M,28007,M1823072687,28007,transportation,46.82,0
0,C662948645,6,F,28007,M1823072687,28007,transportation,46.5,0
0,C731767226,6,M,28007,M348934600,28007,transportation,65.3,0
0,C42779194,6,F,28007,M348934600,28007,transportation,16.44,0
0,C830856919,6,M,28007,M348934600,28007,transportation,20.4,0
0,C1632035340,6,M,28007,M348934600,28007,transportation,29.35,0
0,C1124449361,6,M,28007,M348934600,28007,transportation,19.59,0
0,C1490048317,6,F,28007,M209847108,28007,wellnessandbeauty,48.5,0
0,C2078460335,6,F,28007,M348934600,28007,transportation,62.23,0
0,C1527362143,6,M,28007,M348934600,28007,transportation,66.85,0
0,C1763624260,6,F,28007,M348934600,28007,transportation,5.13,0
0,C375144053,6,F,28007,M980657600,28007,sportsandtoys,881.04,1
0,C375144053,6,F,28007,M980657600,28007,sportsandtoys,83.07,1
