step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
45,C1777502922,2,F,28007,M1198415165,28007,wellnessandbeauty,74.76,1
45,C1122213892,2,M,28007,M1823072687,28007,transportation,13.17,0
45,C1708732499,2,M,28007,M348934600,28007,transportation,21.01,0
45,C1708732499,2,M,28007,M1823072687,28007,transportation,46.1,0
45,C1818021493,2,F,28007,M348934600,28007,transportation,7.44,0
45,C806399525,2,F,28007,M732195782,28007,travel,2331.43,1
45,C1051356798,2,F,28007,M348934600,28007,transportation,20.33,0
45,C500712433,2,F,28007,M348934600,28007,transportation,45.58,0
45,C492776916,2,M,28007,M85975013,28007,food,87.01,0
45,C1754543106,2,M,28007,M1823072687,28007,transportation,3.32,0
45,C1605127736,2,M,28007,M209847108,28007,wellnessandbeauty,52.62,0
45,C1605127736,2,M,28007,M78078399,28007,wellnessandbeauty,69.96,0
45,C605522883,2,M,28007,M348934600,28007,transportation,8.68,0
45,C362654279,2,F,28007,M1823072687,28007,transportation,37.52,0
45,C154191546,2,M,28007,M1823072687,28007,transportation,19.2,0
45,C1767072624,2,F,28007,M348934600,28007,transportation,31.45,0
45,C1538635916,2,F,28007,M1823072687,28007,transportation,27.15,0
45,C1404589205,2,M,28007,M1823072687,28007,transportation,51.89,0
45,C1728647108,2,M,28007,M85975013,28007,food,37.77,0
45,C1256072323,2,M,28007,M348934600,28007,transportation,35.32,0
45,C310751417,2,F,28007,M1823072687,28007,transportation,14.75,0
45,C1470676414,2,F,28007,M348934600,28007,transportation,40.18,0
45,C1456851744,2,M,28007,M1823072687,28007,transportation,8.49,0
45,C1755124222,2,M,28007,M348934600,28007,transportation,39.55,0
45,C747353905,2,M,28007,M1823072687,28007,transportation,25.29,0
45,C423379854,2,M,28007,M1823072687,28007,transportation,8.33,0
45,C1788358708,2,F,28007,M348934600,28007,transportation,16.19,0
45,C948004275,2,M,28007,M348934600,28007,transportation,20.14,0
45,C870503362,2,F,28007,M348934600,28007,transportation,38.24,0
45,C1189367947,2,M,28007,M85975013,28007,food,41.13,0
45,C128812892,2,F,28007,M1823072687,28007,transportation,25.8,0
45,C1502804084,2,F,28007,M85975013,28007,food,7.2,0
45,C131915922,2,F,28007,M348934600,28007,transportation,12.22,0
45,C1648145906,2,F,28007,M348934600,28007,transportation,26.49,0
45,C989137021,2,F,28007,M1823072687,28007,transportation,41.68,0
45,C899638721,2,F,28007,M348934600,28007,transportation,5.56,0
45,C436675602,2,M,28007,M348934600,28007,transportation,6.67,0
45,C1878500339,2,F,28007,M348934600,28007,transportation,10.38,0
45,C815186263,2,M,28007,M348934600,28007,transportation,36.65,0
45,C615816786,2,F,28007,M348934600,28007,transportation,46.15,0
45,C1353625448,2,M,28007,M348934600,28007,transportation,12.2,0
45,C1056476734,2,M,28007,M348934600,28007,transportation,30.81,0
45,C1056476734,2,M,28007,M1823072687,28007,transportation,23.17,0
45,C17059521,2,M,28007,M348934600,28007,transportation,73.08,0
45,C17059521,2,M,28007,M1823072687,28007,transportation,16.0,0
45,C1457086535,2,M,28007,M1823072687,28007,transportation,34.99,0
45,C1088768738,2,F,28007,M1823072687,28007,transportation,36.37,0
45,C1128965136,2,F,28007,M1823072687,28007,transportation,32.0,0
45,C841616397,2,M,28007,M1823072687,28007,transportation,10.42,0
45,C1390331883,2,F,28007,M348934600,28007,transportation,30.53,0
45,C1646349423,2,M,28007,M348934600,28007,transportation,22.26,0
45,C2136553361,2,F,28007,M151143676,28007,barsandrestaurants,60.03,0
45,C1267913176,2,M,28007,M348934600,28007,transportation,21.54,0
45,C109634232,2,F,28007,M348934600,28007,transportation,57.0,0
45,C777971561,2,F,28007,M348934600,28007,transportation,6.79,0
45,C1482659693,2,M,28007,M348934600,28007,transportation,16.67,0
45,C990997956,2,F,28007,M348934600,28007,transportation,12.09,0
45,C1711699171,2,M,28007,M1823072687,28007,transportation,37.9,0
45,C133432771,2,F,28007,M1823072687,28007,transportation,53.32,0
45,C337109624,2,F,28007,M348934600,28007,transportation,55.33,0
45,C1541224095,2,F,28007,M348934600,28007,transportation,28.67,0
45,C1341583263,2,M,28007,M1535107174,28007,wellnessandbeauty,67.22,0
45,C1314533733,2,M,28007,M348934600,28007,transportation,20.33,0
45,C1996249538,2,M,28007,M1823072687,28007,transportation,45.87,0
45,C638917294,2,M,28007,M348934600,28007,transportation,17.28,0
45,C744245203,2,M,28007,M85975013,28007,food,84.75,0
45,C1128349548,2,F,28007,M1823072687,28007,transportation,60.07,0
45,C1663162700,2,M,28007,M1535107174,28007,wellnessandbeauty,54.41,0
45,C1663162700,2,M,28007,M1198415165,28007,wellnessandbeauty,48.37,0
45,C524663308,2,F,28007,M85975013,28007,food,41.47,0
45,C1176114065,2,F,28007,M1823072687,28007,transportation,3.03,0
45,C1567385001,2,F,28007,M348934600,28007,transportation,30.88,0
45,C1814131114,2,F,28007,M1823072687,28007,transportation,31.26,0
45,C978637475,2,F,28007,M1823072687,28007,transportation,19.68,0
45,C2086664398,2,F,28007,M348934600,28007,transportation,47.67,0
45,C778028540,2,F,28007,M348934600,28007,transportation,22.97,0
45,C1214628974,2,F,28007,M348934600,28007,transportation,27.27,0
45,C544997662,2,F,28007,M1823072687,28007,transportation,29.92,0
45,C919751066,2,F,28007,M1823072687,28007,transportation,20.51,0
45,C1802714004,2,M,28007,M209847108,28007,wellnessandbeauty,81.14,0
45,C487569403,2,M,28007,M1823072687,28007,transportation,12.64,0
45,C1920284556,2,F,28007,M151143676,28007,barsandrestaurants,120.95,0
45,C1155962240,2,F,28007,M349281107,28007,fashion,18.75,0
45,C1127069069,2,F,28007,M1823072687,28007,transportation,12.82,0
45,C776775180,2,F,28007,M1823072687,28007,transportation,11.31,0
45,C1409858085,2,F,28007,M348934600,28007,transportation,21.47,0
45,C1409858085,2,F,28007,M1823072687,28007,transportation,78.65,0
45,C1591612680,2,M,28007,M1823072687,28007,transportation,41.55,0
45,C1783610571,2,F,28007,M348934600,28007,transportation,52.11,0
45,C1196808546,2,F,28007,M348934600,28007,transportation,48.79,0
45,C1191832390,2,M,28007,M348934600,28007,transportation,24.17,0
45,C951702775,2,M,28007,M348934600,28007,transportation,56.49,0
