step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
155,C707845856,2,F,28007,M1823072687,28007,transportation,30.78,0
155,C638838388,2,F,28007,M1823072687,28007,transportation,5.21,0
155,C174977934,2,F,28007,M348934600,28007,transportation,30.72,0
155,C6433096,2,M,28007,M348934600,28007,transportation,8.68,0
155,C1259760240,2,F,28007,M1823072687,28007,transportation,74.49,0
155,C77017704,2,F,28007,M1823072687,28007,transportation,16.04,0
155,C1580955370,2,M,28007,M348934600,28007,transportation,68.45,0
155,C1122835446,2,F,28007,M1946091778,28007,wellnessandbeauty,4.33,0
155,C822689044,2,M,28007,M1400236507,28007,home,147.21,0
155,C1214828746,2,F,28007,M348934600,28007,transportation,40.81,0
155,C980876590,2,F,28007,M1823072687,28007,transportation,0.49,0
155,C2100825064,2,F,28007,M85975013,28007,food,22.44,0
155,C1523732855,2,F,28007,M1823072687,28007,transportation,42.3,0
155,C975211427,2,M,28007,M1823072687,28007,transportation,24.0,0
155,C742560751,2,F,28007,M840466850,28007,tech,99.98,0
155,C1089789227,2,F,28007,M1823072687,28007,transportation,18.26,0
155,C1595099029,2,F,28007,M1823072687,28007,transportation,59.49,0
155,C1421601814,2,F,28007,M1823072687,28007,transportation,42.69,0
155,C620551378,2,F,28007,M1842530320,28007,tech,60.43,0
155,C696806398,2,F,28007,M348934600,28007,transportation,41.36,0
155,C1721541488,2,M,28007,M348934600,28007,transportation,36.67,0
155,C413455659,2,F,28007,M348934600,28007,transportation,19.08,0
155,C1368070837,2,F,28007,M1823072687,28007,transportation,62.58,0
155,C648467088,2,M,28007,M1823072687,28007,transportation,16.82,0
155,C175698222,2,F,28007,M348934600,28007,transportation,36.91,0
155,C876944738,2,F,28007,M1823072687,28007,transportation,4.98,0
155,C1740393527,2,F,28007,M1823072687,28007,transportation,9.35,0
155,C286547187,2,M,28007,M1823072687,28007,transportation,54.44,0
155,C1392676510,2,M,28007,M1823072687,28007,transportation,39.73,0
155,C942160317,2,M,28007,M1823072687,28007,transportation,86.41,0
155,C1837295173,2,M,28007,M348934600,28007,transportation,11.18,0
155,C1385115265,2,F,28007,M1823072687,28007,transportation,10.01,0
155,C1949440316,2,M,28007,M348934600,28007,transportation,32.54,0
155,C1242334684,2,M,28007,M1823072687,28007,transportation,47.31,0
155,C1045214627,2,F,28007,M1053599405,28007,health,169.8,0
