step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
129,C1680347409,2,F,28007,M1823072687,28007,transportation,2.83,0
129,C194301248,2,M,28007,M1198415165,28007,wellnessandbeauty,24.39,0
129,C742560751,2,F,28007,M1823072687,28007,transportation,52.5,0
129,C1730375460,2,F,28007,M1823072687,28007,transportation,5.47,0
129,C1176114065,2,F,28007,M1823072687,28007,transportation,31.23,0
129,C1592279480,2,M,28007,M1823072687,28007,transportation,23.71,0
129,C1689083890,2,F,28007,M1823072687,28007,transportation,2.2,0
129,C545840720,2,F,28007,M1823072687,28007,transportation,47.68,0
129,C841616397,2,M,28007,M348934600,28007,transportation,10.21,0
129,C1166683343,2,F,28007,M1823072687,28007,transportation,1.97,0
129,C1893753407,2,F,28007,M1823072687,28007,transportation,45.75,0
129,C34676686,2,M,28007,M1823072687,28007,transportation,22.31,0
129,C1090046399,2,M,28007,M1946091778,28007,wellnessandbeauty,13.05,0
129,C2044070952,2,F,28007,M348934600,28007,transportation,19.03,0
129,C1823983599,2,F,28007,M855959430,28007,hyper,9.78,0
129,C2003246685,2,M,28007,M348934600,28007,transportation,14.63,0
129,C800272493,2,F,28007,M1823072687,28007,transportation,23.96,0
129,C156162339,2,F,28007,M348934600,28007,transportation,46.32,0
129,C1646298550,2,F,28007,M1823072687,28007,transportation,25.64,0
129,C870503362,2,F,28007,M1823072687,28007,transportation,18.71,0
129,C176392439,2,M,28007,M349281107,28007,fashion,4.12,0
129,C1690793519,2,F,28007,M840466850,28007,tech,209.28,0
129,C767740583,2,F,28007,M85975013,28007,food,34.36,0
129,C1767839998,2,F,28007,M1823072687,28007,transportation,16.92,0
129,C951702775,2,M,28007,M1823072687,28007,transportation,32.55,0
129,C2014729870,2,F,28007,M348934600,28007,transportation,13.34,0
129,C2140112247,2,M,28007,M348934600,28007,transportation,27.97,0
129,C56690195,2,M,28007,M1823072687,28007,transportation,18.68,0
129,C2065544312,2,F,28007,M348934600,28007,transportation,15.63,0
129,C1060470494,2,F,28007,M1823072687,28007,transportation,13.9,0
