step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
75,C1249070059,2,M,28007,M1198415165,28007,wellnessandbeauty,88.98,0
75,C1510402289,2,M,28007,M348934600,28007,transportation,4.33,0
75,C684153556,2,F,28007,M1823072687,28007,transportation,45.76,0
75,C2072009750,2,F,28007,M1823072687,28007,transportation,4.03,0
75,C1817318774,2,F,28007,M480139044,28007,health,515.53,1
75,C419087520,2,M,28007,M348934600,28007,transportation,62.15,0
75,C1896147467,2,F,28007,M348934600,28007,transportation,40.33,0
75,C1175419672,2,M,28007,M1823072687,28007,transportation,44.77,0
75,C1273015960,2,M,28007,M348934600,28007,transportation,44.97,0
75,C1191832390,2,M,28007,M348934600,28007,transportation,7.19,0
75,C1488142454,2,F,28007,M1823072687,28007,transportation,16.49,0
75,C1680004438,2,F,28007,M348934600,28007,transportation,33.19,0
75,C1720679886,2,F,28007,M348934600,28007,transportation,28.44,0
75,C99594781,2,F,28007,M1823072687,28007,transportation,39.41,0
75,C1918953803,2,F,28007,M1823072687,28007,transportation,46.49,0
75,C748358246,2,M,28007,M1946091778,28007,wellnessandbeauty,42.68,0
75,C1229674572,2,M,28007,M348934600,28007,transportation,12.22,0
75,C170002529,2,F,28007,M348934600,28007,transportation,3.43,0
75,C564473555,2,F,28007,M1823072687,28007,transportation,28.81,0
75,C1799527037,2,M,28007,M1823072687,28007,transportation,0.33,0
75,C419754917,2,F,28007,M85975013,28007,food,93.72,0
75,C2128712024,2,M,28007,M348934600,28007,transportation,19.34,0
75,C1715900756,2,M,28007,M1823072687,28007,transportation,35.72,0
75,C1995039136,2,M,28007,M348934600,28007,transportation,35.85,0
75,C1325422547,2,F,28007,M348934600,28007,transportation,14.02,0
75,C1963617384,2,F,28007,M1823072687,28007,transportation,13.64,0
75,C1956908177,2,M,28007,M1823072687,28007,transportation,4.83,0
75,C313157633,2,M,28007,M1823072687,28007,transportation,20.79,0
75,C1482659693,2,M,28007,M1823072687,28007,transportation,32.78,0
75,C702798720,2,M,28007,M348934600,28007,transportation,53.81,0
75,C682814633,2,F,28007,M1823072687,28007,transportation,22.73,0
75,C1128349548,2,F,28007,M1823072687,28007,transportation,13.49,0
75,C1652856443,2,M,28007,M348934600,28007,transportation,26.52,0
75,C653084813,2,M,28007,M1823072687,28007,transportation,8.96,0
75,C2093963973,2,M,28007,M348934600,28007,transportation,14.71,0
75,C1629765833,2,F,28007,M1823072687,28007,transportation,49.06,0
75,C678697032,2,F,28007,M1823072687,28007,transportation,38.21,0
75,C682298914,2,F,28007,M348934600,28007,transportation,50.09,0
75,C1986046665,2,F,28007,M1823072687,28007,transportation,35.46,0
75,C825744832,2,M,28007,M85975013,28007,food,55.64,0
75,C1177926954,2,M,28007,M348934600,28007,transportation,39.04,0
75,C306839491,2,M,28007,M348934600,28007,transportation,51.32,0
75,C1196915447,2,M,28007,M1823072687,28007,transportation,51.31,0
75,C943088790,2,F,28007,M1823072687,28007,transportation,43.56,0
75,C1676378077,2,F,28007,M348934600,28007,transportation,18.87,0
75,C1923131377,2,F,28007,M1823072687,28007,transportation,12.31,0
75,C179748485,2,M,28007,M348934600,28007,transportation,24.0,0
75,C978637475,2,F,28007,M348934600,28007,transportation,16.55,0
75,C778028540,2,F,28007,M1823072687,28007,transportation,19.44,0
75,C678683295,2,F,28007,M348934600,28007,transportation,49.72,0
75,C2125297333,2,F,28007,M348934600,28007,transportation,53.37,0
75,C1059874896,2,M,28007,M1823072687,28007,transportation,26.6,0
75,C1528848756,2,M,28007,M348934600,28007,transportation,18.76,0
75,C6433096,2,M,28007,M348934600,28007,transportation,50.11,0
75,C495652708,2,M,28007,M1823072687,28007,transportation,2.04,0
