step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
55,C554819698,3,M,28007,M1823072687,28007,transportation,35.93,0
56,C358037591,3,M,28007,M1823072687,28007,transportation,14.16,0
56,C1965115675,3,F,28007,M348934600,28007,transportation,10.89,0
56,C278676105,3,F,28007,M1823072687,28007,transportation,20.97,0
56,C1551572984,3,M,28007,M1823072687,28007,transportation,34.51,0
56,C480961011,3,M,28007,M1823072687,28007,transportation,34.99,0
56,C195373250,3,M,28007,M1823072687,28007,transportation,41.65,0
56,C1561307190,3,F,28007,M1823072687,28007,transportation,5.27,0
56,C1158646143,3,M,28007,M1823072687,28007,transportation,24.45,0
56,C783259685,3,M,28007,M348934600,28007,transportation,21.83,0
56,C1118984324,3,F,28007,M348934600,28007,transportation,49.85,0
56,C1575367607,3,F,28007,M348934600,28007,transportation,22.91,0
56,C65683893,3,F,28007,M1823072687,28007,transportation,44.88,0
56,C481108455,3,M,28007,M1823072687,28007,transportation,0.78,0
56,C245908628,3,M,28007,M348934600,28007,transportation,40.34,0
56,C1598533502,3,F,28007,M1823072687,28007,transportation,47.53,0
56,C1648543319,3,F,28007,M85975013,28007,food,23.05,0
56,C963460752,3,M,28007,M348934600,28007,transportation,26.1,0
56,C2026269026,3,M,28007,M348934600,28007,transportation,10.59,0
56,C22920054,3,M,28007,M1823072687,28007,transportation,32.15,0
56,C1452354279,3,M,28007,M1823072687,28007,transportation,1.4,0
56,C1826105311,3,F,28007,M348934600,28007,transportation,14.88,0
56,C546927133,3,M,28007,M348934600,28007,transportation,39.37,0
56,C1407767965,3,F,28007,M1823072687,28007,transportation,31.82,0
56,C1790520611,3,F,28007,M348934600,28007,transportation,20.87,0
56,C401828466,3,M,28007,M348934600,28007,transportation,7.08,0
56,C961154945,3,M,28007,M480139044,28007,health,694.76,1
56,C2005297705,3,M,28007,M1053599405,28007,health,13.71,0
56,C71763178,3,M,28007,M1823072687,28007,transportation,50.3,0
56,C382789952,3,M,28007,M348934600,28007,transportation,4.25,0
56,C935791733,3,U,28007,M1823072687,28007,transportation,29.95,0
56,C585317135,3,M,28007,M1823072687,28007,transportation,36.55,0
56,C336519851,3,F,28007,M1823072687,28007,transportation,43.56,0
56,C746604092,3,F,28007,M1823072687,28007,transportation,9.54,0
56,C1354799046,3,M,28007,M1823072687,28007,transportation,30.69,0
56,C798268011,3,F,28007,M1823072687,28007,transportation,13.49,0
56,C96868586,3,M,28007,M1823072687,28007,transportation,25.2,0
56,C1628447668,3,M,28007,M348934600,28007,transportation,4.43,0
56,C391642320,3,F,28007,M1823072687,28007,transportation,1.58,0
56,C61142824,3,M,28007,M1823072687,28007,transportation,1.77,0
56,C993027768,3,F,28007,M348934600,28007,transportation,40.45,0
56,C1791903269,3,F,28007,M348934600,28007,transportation,30.41,0
56,C1674379117,3,F,28007,M1823072687,28007,transportation,16.09,0
56,C2088631865,3,F,28007,M348934600,28007,transportation,34.96,0
56,C1396904959,3,M,28007,M348934600,28007,transportation,34.52,0
56,C2096265838,3,M,28007,M1823072687,28007,transportation,53.4,0
56,C1806963277,3,M,28007,M348934600,28007,transportation,12.09,0
56,C1072166767,3,F,28007,M348934600,28007,transportation,29.84,0
56,C1229114783,3,F,28007,M348934600,28007,transportation,10.8,0
56,C1525483242,3,M,28007,M1823072687,28007,transportation,9.66,0
56,C1913314890,3,F,28007,M1823072687,28007,transportation,26.29,0
56,C546386486,3,F,28007,M1823072687,28007,transportation,18.89,0
56,C1862240946,3,M,28007,M1823072687,28007,transportation,35.07,0
56,C1890250226,3,M,28007,M348934600,28007,transportation,33.52,0
56,C848308923,3,M,28007,M348934600,28007,transportation,42.75,0
56,C1572610482,3,F,28007,M480139044,28007,health,1090.8,1
56,C108266856,3,F,28007,M1823072687,28007,transportation,3.49,0
56,C1461774305,3,F,28007,M348934600,28007,transportation,0.5,0
56,C2029229218,3,F,28007,M547558035,28007,fashion,95.29,0
56,C825739161,3,F,28007,M1823072687,28007,transportation,14.32,0
56,C2025967620,3,F,28007,M348934600,28007,transportation,35.65,0
56,C1477499235,3,F,28007,M1823072687,28007,transportation,14.74,0
56,C790593937,3,F,28007,M348934600,28007,transportation,20.95,0
56,C1984083185,3,F,28007,M348934600,28007,transportation,60.06,0
56,C346428597,3,M,28007,M1823072687,28007,transportation,16.41,0
56,C2115344024,3,M,28007,M1823072687,28007,transportation,43.51,0
56,C1066456457,3,F,28007,M85975013,28007,food,58.34,0
56,C1740004679,3,F,28007,M348934600,28007,transportation,71.37,0
56,C896887653,3,M,28007,M348934600,28007,transportation,16.09,0
56,C1587738251,3,F,28007,M1823072687,28007,transportation,22.03,0
56,C2038427935,3,F,28007,M1823072687,28007,transportation,8.99,0
56,C1639665156,3,M,28007,M1823072687,28007,transportation,1.25,0
56,C1510459992,3,M,28007,M348934600,28007,transportation,33.78,0
56,C1091966081,3,F,28007,M1823072687,28007,transportation,23.95,0
56,C1764447156,3,F,28007,M348934600,28007,transportation,32.89,0
56,C2145337724,3,F,28007,M1823072687,28007,transportation,28.22,0
56,C1732609230,3,F,28007,M348934600,28007,transportation,9.75,0
56,C1885919902,3,F,28007,M1823072687,28007,transportation,19.88,0
56,C1032715879,3,F,28007,M348934600,28007,transportation,25.52,0
56,C92426600,3,M,28007,M348934600,28007,transportation,67.55,0
56,C1638237205,3,M,28007,M209847108,28007,wellnessandbeauty,21.71,0
56,C805469502,3,M,28007,M348934600,28007,transportation,33.84,0
56,C1931570160,3,F,28007,M1823072687,28007,transportation,10.3,0
56,C9169170,3,M,28007,M85975013,28007,food,12.69,0
56,C129386345,3,M,28007,M1823072687,28007,transportation,5.84,0
56,C296630818,3,M,28007,M348934600,28007,transportation,31.59,0
56,C484268062,3,F,28007,M1823072687,28007,transportation,58.28,0
56,C1040980271,3,M,28007,M1053599405,28007,health,69.36,0
56,C1040980271,3,M,28007,M1913465890,28007,health,32.54,0
56,C99017559,3,M,28007,M348934600,28007,transportation,45.5,0
56,C1375956198,3,F,28007,M480139044,28007,health,590.58,1
56,C662836745,3,M,28007,M855959430,28007,hyper,71.41,0
56,C2117244434,3,F,28007,M348934600,28007,transportation,63.86,0
56,C1683902488,3,F,28007,M692898500,28007,health,202.85,0
56,C487243829,3,M,28007,M348934600,28007,transportation,41.12,0
56,C71120756,3,M,28007,M348934600,28007,transportation,20.5,0
56,C835705223,3,F,28007,M1823072687,28007,transportation,25.76,0
56,C85075290,3,F,28007,M1823072687,28007,transportation,49.41,0
56,C343512101,3,M,28007,M348934600,28007,transportation,22.14,0
56,C760223382,3,F,28007,M1823072687,28007,transportation,23.98,0
56,C105013970,3,M,28007,M1823072687,28007,transportation,36.95,0
56,C52299933,3,M,28007,M1823072687,28007,transportation,7.36,0
56,C1063753312,3,F,28007,M1823072687,28007,transportation,5.55,0
56,C1556425826,3,M,28007,M348934600,28007,transportation,18.76,0
56,C775101977,3,M,28007,M348934600,28007,transportation,5.44,0
56,C1741615821,3,M,28007,M348934600,28007,transportation,65.23,0
56,C1070471979,3,M,28007,M1823072687,28007,transportation,50.19,0
56,C1872803698,3,F,28007,M1823072687,28007,transportation,22.29,0
56,C1294166760,3,M,28007,M1823072687,28007,transportation,9.55,0
56,C1663056729,3,F,28007,M348934600,28007,transportation,66.34,0
56,C2087715408,3,F,28007,M1823072687,28007,transportation,30.06,0
56,C114981535,3,F,28007,M1823072687,28007,transportation,44.94,0
56,C582022575,3,M,28007,M348934600,28007,transportation,60.99,0
56,C187514477,3,M,28007,M348934600,28007,transportation,34.57,0
56,C1648683269,3,M,28007,M1823072687,28007,transportation,18.72,0
56,C742784538,3,M,28007,M1823072687,28007,transportation,42.38,0
56,C1049562739,3,M,28007,M1823072687,28007,transportation,39.16,0
56,C1229072215,3,M,28007,M1823072687,28007,transportation,9.82,0
56,C792341594,3,M,28007,M1823072687,28007,transportation,72.4,0
56,C1196149230,3,F,28007,M1823072687,28007,transportation,65.44,0
56,C25346278,3,M,28007,M348934600,28007,transportation,43.81,0
56,C949116847,3,M,28007,M349281107,28007,fashion,72.41,0
56,C1969430351,3,M,28007,M151143676,28007,barsandrestaurants,46.0,0
56,C1297358265,3,M,28007,M348934600,28007,transportation,13.0,0
56,C1740186506,3,M,28007,M348934600,28007,transportation,66.75,0
56,C2055156879,3,F,28007,M151143676,28007,barsandrestaurants,56.87,0
56,C1439299369,3,M,28007,M1823072687,28007,transportation,23.76,0
56,C879949041,3,F,28007,M1823072687,28007,transportation,4.43,0
56,C1558803570,3,F,28007,M1823072687,28007,transportation,10.87,0
56,C555482626,3,F,28007,M1823072687,28007,transportation,37.1,0
56,C1018153896,3,F,28007,M348934600,28007,transportation,22.63,0
56,C74848504,3,F,28007,M348934600,28007,transportation,53.39,0
56,C1237248073,3,F,28007,M980657600,28007,sportsandtoys,541.66,1
56,C1388726904,3,F,28007,M1823072687,28007,transportation,28.36,0
56,C270217031,3,F,28007,M85975013,28007,food,33.21,0
56,C896561469,3,M,28007,M1823072687,28007,transportation,11.37,0
56,C1642006830,3,F,28007,M209847108,28007,wellnessandbeauty,46.79,0
56,C1476491893,3,F,28007,M1823072687,28007,transportation,17.7,0
56,C363029037,3,M,28007,M1823072687,28007,transportation,3.26,0
56,C272752096,3,F,28007,M1823072687,28007,transportation,14.61,0
56,C1791559714,3,F,28007,M1823072687,28007,transportation,32.87,0
56,C859628493,3,F,28007,M348934600,28007,transportation,17.54,0
56,C290140685,3,F,28007,M1823072687,28007,transportation,29.95,0
56,C1499701993,3,M,28007,M348934600,28007,transportation,39.64,0
56,C1178005728,3,F,28007,M1823072687,28007,transportation,21.76,0
56,C984099618,3,M,28007,M1823072687,28007,transportation,5.95,0
56,C1992960127,3,F,28007,M1823072687,28007,transportation,42.52,0
56,C226946948,3,M,28007,M1823072687,28007,transportation,62.51,0
56,C1591587046,3,M,28007,M348934600,28007,transportation,32.37,0
56,C1807259356,3,F,28007,M348934600,28007,transportation,5.75,0
56,C272471718,3,M,28007,M1823072687,28007,transportation,7.04,0
56,C528985379,3,F,28007,M1823072687,28007,transportation,67.67,0
56,C637831009,3,F,28007,M1823072687,28007,transportation,26.14,0
56,C1893177739,3,M,28007,M1823072687,28007,transportation,30.02,0
56,C849342403,3,F,28007,M348934600,28007,transportation,23.67,0
56,C1570165892,3,F,28007,M1823072687,28007,transportation,32.45,0
56,C1881708420,3,F,28007,M1946091778,28007,wellnessandbeauty,111.86,0
56,C481253497,3,F,28007,M348934600,28007,transportation,24.2,0
56,C976232384,3,M,28007,M348934600,28007,transportation,21.95,0
56,C78938440,3,M,28007,M348934600,28007,transportation,11.31,0
56,C911364935,3,M,28007,M348934600,28007,transportation,34.21,0
56,C962248715,3,F,28007,M348934600,28007,transportation,26.97,0
56,C1965496749,3,F,28007,M1823072687,28007,transportation,6.47,0
56,C1197304790,3,M,28007,M348934600,28007,transportation,36.63,0
56,C735039923,3,F,28007,M1823072687,28007,transportation,35.62,0
56,C1010936270,3,M,28007,M348934600,28007,transportation,2.15,0
56,C1753498738,3,F,28007,M1823072687,28007,transportation,18.84,0
56,C893911190,3,M,28007,M348934600,28007,transportation,51.91,0
56,C607479057,3,F,28007,M1823072687,28007,transportation,53.9,0
56,C1790426542,3,M,28007,M1823072687,28007,transportation,36.61,0
56,C1842441894,3,M,28007,M1823072687,28007,transportation,4.25,0
56,C634714812,3,M,28007,M348934600,28007,transportation,4.07,0
56,C1318366224,3,F,28007,M348934600,28007,transportation,35.09,0
56,C326482046,3,M,28007,M1823072687,28007,transportation,39.75,0
56,C1886601622,3,M,28007,M855959430,28007,hyper,16.04,0
56,C986156699,3,F,28007,M1823072687,28007,transportation,17.41,0
56,C550190826,3,F,28007,M1823072687,28007,transportation,6.88,0
56,C936853935,3,M,28007,M348934600,28007,transportation,23.7,0
56,C1565058518,3,M,28007,M1823072687,28007,transportation,1.9,0
56,C1202775726,3,F,28007,M348934600,28007,transportation,36.11,0
56,C1846578588,3,M,28007,M348934600,28007,transportation,50.5,0
56,C472989518,3,M,28007,M348934600,28007,transportation,44.32,0
56,C763253161,3,F,28007,M348934600,28007,transportation,28.89,0
56,C720418898,3,M,28007,M1600850729,28007,fashion,59.06,0
56,C53497422,3,M,28007,M1823072687,28007,transportation,40.34,0
56,C1667929755,3,F,28007,M1823072687,28007,transportation,6.34,0
56,C1283534588,3,M,28007,M348934600,28007,transportation,49.08,0
56,C1697851479,3,M,28007,M1823072687,28007,transportation,26.23,0
56,C1420603517,3,M,28007,M348934600,28007,transportation,0.42,0
56,C1434797923,3,M,28007,M348934600,28007,transportation,32.43,0
56,C1337923906,3,F,28007,M1823072687,28007,transportation,21.41,0
56,C76313164,3,F,28007,M2011752106,28007,hotelservices,426.65,1
56,C1669649966,3,F,28007,M1823072687,28007,transportation,40.32,0
56,C868061193,3,F,28007,M1823072687,28007,transportation,12.94,0
56,C360019679,3,F,28007,M85975013,28007,food,7.21,0
56,C1930072075,3,M,28007,M855959430,28007,hyper,4.39,0
56,C855942730,3,F,28007,M348934600,28007,transportation,38.68,0
56,C59149030,3,F,28007,M1823072687,28007,transportation,12.17,0
56,C628112283,3,M,28007,M348934600,28007,transportation,41.45,0
56,C923919564,3,F,28007,M1823072687,28007,transportation,52.02,0
56,C255059556,3,M,28007,M348934600,28007,transportation,55.37,0
56,C417650106,3,M,28007,M348934600,28007,transportation,19.17,0
56,C1367987964,3,F,28007,M1823072687,28007,transportation,37.25,0
56,C1187702596,3,M,28007,M1823072687,28007,transportation,20.28,0
56,C341292164,3,F,28007,M1842530320,28007,tech,12.32,0
56,C855942730,3,F,28007,M480139044,28007,health,576.55,1
56,C1083375349,3,F,28007,M1823072687,28007,transportation,5.59,0
56,C2054233026,3,F,28007,M1823072687,28007,transportation,12.05,0
56,C924804429,3,M,28007,M1823072687,28007,transportation,11.87,0
56,C1650590141,3,F,28007,M348934600,28007,transportation,18.22,0
56,C841817769,3,F,28007,M1823072687,28007,transportation,0.41,0
56,C450548035,3,M,28007,M1823072687,28007,transportation,62.26,0
56,C292682242,3,M,28007,M1823072687,28007,transportation,31.88,0
56,C1494829095,3,F,28007,M348934600,28007,transportation,15.04,0
56,C861479162,3,F,28007,M1823072687,28007,transportation,54.43,0
56,C1376617526,3,F,28007,M1823072687,28007,transportation,9.91,0
56,C2020967123,3,M,28007,M1823072687,28007,transportation,0.06,0
56,C1335108214,3,M,28007,M348934600,28007,transportation,42.38,0
56,C512338137,3,M,28007,M348934600,28007,transportation,25.23,0
56,C1814870538,3,M,28007,M1823072687,28007,transportation,18.76,0
56,C1689884214,3,M,28007,M1823072687,28007,transportation,33.3,0
56,C36546691,3,F,28007,M1823072687,28007,transportation,28.61,0
56,C597908249,3,F,28007,M1823072687,28007,transportation,8.93,0
56,C1210957250,3,F,28007,M1823072687,28007,transportation,59.79,0
56,C393339341,3,M,28007,M1823072687,28007,transportation,15.04,0
56,C747590731,3,F,28007,M348934600,28007,transportation,19.76,0
56,C1936855292,3,F,28007,M348934600,28007,transportation,11.7,0
56,C2044183803,3,M,28007,M1823072687,28007,transportation,28.94,0
56,C743791359,3,F,28007,M85975013,28007,food,46.04,0
56,C801383032,3,M,28007,M1823072687,28007,transportation,45.77,0
56,C238779431,3,F,28007,M209847108,28007,wellnessandbeauty,64.29,0
56,C1535613790,3,M,28007,M1823072687,28007,transportation,26.56,0
56,C1512732275,3,F,28007,M1823072687,28007,transportation,32.19,0
56,C1941625566,3,F,28007,M348934600,28007,transportation,33.0,0
56,C1719535099,3,F,28007,M1823072687,28007,transportation,19.06,0
56,C117112395,3,F,28007,M348934600,28007,transportation,60.03,0
56,C927696302,3,F,28007,M1823072687,28007,transportation,53.78,0
56,C1152356495,3,F,28007,M1823072687,28007,transportation,20.82,0
56,C635222317,3,F,28007,M1823072687,28007,transportation,61.46,0
56,C357634845,3,M,28007,M348934600,28007,transportation,15.39,0
56,C23740594,3,M,28007,M348934600,28007,transportation,60.12,0
56,C312053639,3,M,28007,M1823072687,28007,transportation,14.16,0
56,C1591152121,3,M,28007,M1823072687,28007,transportation,48.82,0
56,C1511894714,3,M,28007,M348934600,28007,transportation,8.69,0
56,C886146370,3,F,28007,M348934600,28007,transportation,16.53,0
56,C1054818236,3,M,28007,M348934600,28007,transportation,8.62,0
56,C1140809068,3,F,28007,M348934600,28007,transportation,60.0,0
56,C407368472,3,M,28007,M348934600,28007,transportation,21.74,0
56,C1983511229,3,M,28007,M1823072687,28007,transportation,82.79,0
56,C701909142,3,F,28007,M348934600,28007,transportation,32.23,0
56,C1512444326,3,F,28007,M1823072687,28007,transportation,43.82,0
56,C1348847019,3,M,28007,M348934600,28007,transportation,29.51,0
56,C1928637369,3,F,28007,M1053599405,28007,health,38.52,0
56,C1928637369,3,F,28007,M1913465890,28007,health,12.23,0
56,C755615643,3,F,28007,M348934600,28007,transportation,4.43,0
56,C1059534096,3,M,28007,M1823072687,28007,transportation,3.83,0
56,C892943299,3,F,28007,M1053599405,28007,health,195.12,0
56,C892943299,3,F,28007,M1913465890,28007,health,14.04,0
56,C320437746,3,F,28007,M1823072687,28007,transportation,31.97,0
56,C1349321790,3,F,28007,M348934600,28007,transportation,20.75,0
56,C1402203755,3,M,28007,M348934600,28007,transportation,7.8,0
56,C885081673,3,M,28007,M348934600,28007,transportation,40.73,0
56,C1189231170,3,M,28007,M1823072687,28007,transportation,39.87,0
56,C200882642,3,M,28007,M348934600,28007,transportation,55.67,0
56,C1453275851,3,F,28007,M1053599405,28007,health,126.4,0
56,C138445718,3,M,28007,M1823072687,28007,transportation,43.82,0
56,C566232847,3,M,28007,M348934600,28007,transportation,16.08,0
56,C1809945143,3,F,28007,M348934600,28007,transportation,41.22,0
56,C521436442,3,F,28007,M348934600,28007,transportation,1.28,0
56,C1657925669,3,F,28007,M348934600,28007,transportation,13.73,0
56,C2134043204,3,M,28007,M1823072687,28007,transportation,43.94,0
56,C663226052,3,F,28007,M348934600,28007,transportation,11.53,0
56,C1806256044,3,M,28007,M348934600,28007,transportation,25.62,0
56,C1610742916,3,M,28007,M1823072687,28007,transportation,33.77,0
56,C153419170,3,F,28007,M1823072687,28007,transportation,15.81,0
56,C736721523,3,M,28007,M348934600,28007,transportation,17.05,0
56,C1558209795,3,F,28007,M348934600,28007,transportation,57.25,0
56,C359221218,3,M,28007,M348934600,28007,transportation,31.85,0
56,C1732752834,3,M,28007,M1823072687,28007,transportation,10.32,0
56,C1072577677,3,F,28007,M1823072687,28007,transportation,16.06,0
56,C1256908044,3,F,28007,M1823072687,28007,transportation,10.02,0
56,C1846201961,3,M,28007,M348934600,28007,transportation,23.2,0
56,C64700533,3,F,28007,M1823072687,28007,transportation,7.79,0
56,C1644158733,3,M,28007,M1823072687,28007,transportation,9.01,0
56,C961515074,3,M,28007,M348934600,28007,transportation,0.16,0
56,C1512353179,3,F,28007,M1823072687,28007,transportation,30.03,0
56,C120279480,3,F,28007,M1823072687,28007,transportation,11.38,0
56,C1631930247,3,M,28007,M1946091778,28007,wellnessandbeauty,38.91,0
56,C396866523,3,F,28007,M348934600,28007,transportation,67.31,0
56,C2070997908,3,F,28007,M1823072687,28007,transportation,19.47,0
56,C869954068,3,F,28007,M1823072687,28007,transportation,8.93,0
56,C122290547,3,M,28007,M348934600,28007,transportation,10.11,0
56,C1620825260,3,F,28007,M348934600,28007,transportation,22.64,0
56,C1075692577,3,M,28007,M348934600,28007,transportation,39.82,0
56,C1089903335,3,M,28007,M1946091778,28007,wellnessandbeauty,62.41,0
56,C1457264318,3,F,28007,M1823072687,28007,transportation,16.46,0
56,C260437492,3,F,28007,M348934600,28007,transportation,19.65,0
56,C1092512638,3,F,28007,M1823072687,28007,transportation,24.43,0
56,C861930901,3,F,28007,M1823072687,28007,transportation,2.83,0
56,C194016923,3,F,28007,M348934600,28007,transportation,1.21,0
56,C1943367280,3,F,28007,M1823072687,28007,transportation,2.26,0
56,C1959541246,3,F,28007,M1823072687,28007,transportation,45.25,0
56,C745099746,3,F,28007,M348934600,28007,transportation,13.05,0
56,C159913055,3,F,28007,M1823072687,28007,transportation,12.23,0
56,C1338020899,3,M,28007,M348934600,28007,transportation,11.08,0
56,C827822455,3,M,28007,M1823072687,28007,transportation,5.18,0
56,C1257820473,3,M,28007,M1823072687,28007,transportation,36.18,0
56,C207576555,3,F,28007,M1823072687,28007,transportation,7.48,0
56,C1975322645,3,F,28007,M85975013,28007,food,19.13,0
56,C1517820871,3,F,28007,M348934600,28007,transportation,22.02,0
56,C1825783439,3,F,28007,M151143676,28007,barsandrestaurants,13.18,0
56,C1862556322,3,F,28007,M348934600,28007,transportation,64.82,0
56,C800967034,3,F,28007,M1823072687,28007,transportation,10.55,0
56,C1487582791,3,M,28007,M1823072687,28007,transportation,2.84,0
56,C222098023,3,M,28007,M1823072687,28007,transportation,0.8,0
56,C1359606474,3,F,28007,M1823072687,28007,transportation,17.0,0
56,C310220915,3,M,28007,M348934600,28007,transportation,5.76,0
56,C1468773146,3,M,28007,M1823072687,28007,transportation,48.52,0
56,C908718101,3,F,28007,M1823072687,28007,transportation,23.88,0
56,C1955375790,3,M,28007,M348934600,28007,transportation,30.21,0
56,C10263180,3,F,28007,M348934600,28007,transportation,53.19,0
56,C10263180,3,F,28007,M1823072687,28007,transportation,7.44,0
56,C1336232196,3,F,28007,M348934600,28007,transportation,18.66,0
56,C1158875335,3,M,28007,M151143676,28007,barsandrestaurants,6.82,0
56,C1475799889,3,F,28007,M348934600,28007,transportation,10.34,0
56,C662015024,3,M,28007,M348934600,28007,transportation,31.8,0
56,C1532733169,3,M,28007,M1946091778,28007,wellnessandbeauty,23.02,0
56,C1971105040,3,M,28007,M1823072687,28007,transportation,12.33,0
56,C908646797,3,M,28007,M348934600,28007,transportation,57.75,0
56,C1969942970,3,M,28007,M209847108,28007,wellnessandbeauty,28.13,0
56,C1969942970,3,M,28007,M78078399,28007,wellnessandbeauty,33.8,0
56,C1267444276,3,F,28007,M1823072687,28007,transportation,42.4,0
56,C1960578141,3,F,28007,M855959430,28007,hyper,46.73,0
56,C997029022,3,F,28007,M348934600,28007,transportation,9.85,0
56,C2132932756,3,M,28007,M348934600,28007,transportation,36.68,0
56,C1986701933,3,F,28007,M1888755466,28007,otherservices,205.55,0
56,C55178455,3,M,28007,M348934600,28007,transportation,44.47,0
